spotifyid,DataSet,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness,mp3,spec_npy,n_mels,n_frames,tempo,tempo_variance,loudness,energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,key,mode,acousticness,danceability,valence
1TwvdP2fQKOJr6fejMdu8T,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\King Kora - Nialing Koli.mp3,DataSets\img\King Kora - Nialing Koli.npy,128.0,33185.0,[132.51201923],4.793165083509137e-05,-12.492558,0.4721774756908417,2703.433624741079,3519.999217014509,6224.465306150619,0.038577293676529754,0,0,0.994495578110218,[0.70974438],0.3376214002130191
2ZXvgMJEQvayhSEgeZd7ss,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Harouna Samake - Lanaya Fouru.mp3,DataSets\img\Harouna Samake - Lanaya Fouru.npy,128.0,29732.0,[112.34714674],0.0001740605150652136,-11.236762,0.5731087923049927,3015.097015012999,3758.160101972873,7203.242813653159,0.05012613439733102,3,0,0.9982476386940107,[0.71103072],0.39204273176919746
5B9z8tzuRDusKjctuOGZ71,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Sory Diabate - Dimboré.mp3,DataSets\img\Sory Diabate - Dimboré.npy,128.0,31127.0,[112.34714674],0.001075429959908456,-14.840335,0.43424296379089355,2119.8977533111147,2856.488823457737,4416.717781086814,0.03724190848214286,9,0,0.993665486574173,[0.66321473],0.28607417148437214
13G8hYGWfdoJWsauBG9z6l,Trompa-Mer,0.0,0.25,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.4166666666666667,DataSets\audio\Samba Touré - Goye.mp3,DataSets\img\Samba Touré - Goye.npy,128.0,33543.0,[89.10290948],0.0009641266961560668,-21.067463,0.3068701922893524,2105.199747720985,2917.4393689516087,4312.905615498018,0.04154688351771252,2,0,0.9922587042674422,[0.58154781],0.24263671394451647
05lArncCXvMB7f95cDRVTi,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Fatou Guewel - Mooda.mp3,DataSets\img\Fatou Guewel - Mooda.npy,128.0,32271.0,[139.67483108],0.0007668864621781778,-17.815966,0.336191326379776,2128.3678667995446,2448.3388733117094,4065.4394668269492,0.051273009437059286,2,0,0.999832459128811,[0.67813265],0.25395496657989497
7h9VcY0dnEhFeZjvPXmG4y,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,DataSets\audio\Kiné Lam - Souma Sagnone.mp3,DataSets\img\Kiné Lam - Souma Sagnone.npy,128.0,28238.0,[123.046875],0.00029304980289093693,-18.03937,0.41809436678886414,2828.515902925343,3601.6665818090855,6439.749544763357,0.055180739948657596,9,0,0.9978045544121414,[0.67704443],0.32793251579131094
0rWM5wpSlXxVufYX6gmgsJ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Oumou Dioubate - Akafo.mp3,DataSets\img\Oumou Dioubate - Akafo.npy,128.0,29199.0,[112.34714674],0.0008296543396702414,-16.816216,0.4680977463722229,3912.7663639788752,3996.643695449887,8544.43407717756,0.09252222990183896,7,0,0.9963097372092307,[0.67538107],0.41688367305599927
6exS6oFxPzvlu9TdC1AipK,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Kandia Kouyate - Kassi Doundo.mp3,DataSets\img\Kandia Kouyate - Kassi Doundo.npy,128.0,30748.0,[114.84375],0.00023032857924792498,-16.003113,0.4317801296710968,2260.361574555885,3072.5676077496137,4851.193086583527,0.04682640049180637,4,0,0.9980415955651551,[0.66801349],0.29461748152742456
1yYVh9P32dkDowxATzuwpM,Trompa-Mer,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.0,0.1428571428571428,DataSets\audio\Ali Farka Touré - Allah Uya.mp3,DataSets\img\Ali Farka Touré - Allah Uya.npy,128.0,27352.0,[172.265625],0.0002491031657883167,-20.108309,0.3989333212375641,1641.949371696471,2180.5612931097035,3112.8407212012926,0.03677434098301074,9,0,0.9919289154931903,[0.75073012],0.24244106519228606
313OGD3ZgcMNSW78MIgLU2,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Bassekou Kouyate - Ayé Sira Bla.mp3,DataSets\img\Bassekou Kouyate - Ayé Sira Bla.npy,128.0,31944.0,[83.35433468],0.0006281328235630517,-13.0281315,0.43778204917907715,2067.785440652955,2395.9438643737135,4186.456160631133,0.049395642149736504,0,0,0.9979638424701989,[0.61750586],0.28377971243655603
2soB0LBJUMAn4u7mtLstAp,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Mamy Kanoute - Khontéla.mp3,DataSets\img\Mamy Kanoute - Khontéla.npy,128.0,22647.0,[93.96306818],0.0024910155854372044,-14.104312,0.4616331458091736,1884.5978423839588,2744.173969572529,3780.240076078459,0.03643563848874763,7,0,0.9978088713251054,[0.64308579],0.27951757142865513
2TdpGmTV28dk9XPJhHq1h1,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Oumou Sangaré - Yere faga.mp3,DataSets\img\Oumou Sangaré - Yere faga.npy,128.0,24513.0,[105.46875],0.0006555456714391626,-14.1107435,0.4771955907344818,2509.5975583016134,3112.141071553241,5308.32774275624,0.04873587122714678,0,0,0.9988302619894966,[0.66778987],0.32637170079826816
3kferTMZPaSIU2dMD8iC9h,Trompa-Mer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Baaba Maal - Fulani Rock - Henrik Schwarz Remix.mp3,DataSets\img\Baaba Maal - Fulani Rock - Henrik Schwarz Remix.npy,128.0,51599.0,[126.04801829],0.0003361497899491663,-14.718339,0.34167665243148804,1532.6947005349914,2294.046265195941,3164.017955487172,0.023355936684366845,9,0,0.9998190174082993,[0.65724525],0.21607186417949542
652pCTWaUT7h0VSZTVRR8D,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,DataSets\audio\Kandia Kouyate - Bouka.mp3,DataSets\img\Kandia Kouyate - Bouka.npy,128.0,63649.0,[126.04801829],0.0006703809915364413,-15.453852,0.4210740327835083,1923.0339777816191,2712.6898906821593,3830.9121006110004,0.038298606994327196,0,0,0.9982152185402811,[0.68317645],0.2685602761132774
5Jj4dLJSNjJ6u34N0PLmat,Trompa-Mer,0.125,0.0,0.125,0.0,0.0,0.25,0.5,0.0,0.0,DataSets\audio\Nahawa Doumbia - Djina Mousso - Tom Jay Edit.mp3,DataSets\img\Nahawa Doumbia - Djina Mousso - Tom Jay Edit.npy,128.0,37138.0,[126.04801829],0.00013970333399637553,-14.803493,0.4318477511405945,2788.8332600393974,3035.4438926697744,5747.312081019641,0.05759940434205796,7,0,0.9997842643642798,[0.6872907],0.329871467716158
0BjX2M40sE835swK7I6DpX,Trompa-Mer,0.0,0.0,0.2727272727272727,0.0,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0,0.1818181818181818,DataSets\audio\Seckou Keita - Rewmi.mp3,DataSets\img\Seckou Keita - Rewmi.npy,128.0,28441.0,[92.28515625],0.001023399428651337,-17.626125,0.3638222813606262,1866.2805725915412,2663.2697994914147,3960.87963457579,0.03684256139782422,5,0,0.9977372067514807,[0.60766176],0.24569279862631146
7xVufW28g4qYZ5Yjx8ogVv,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,DataSets\audio\Dawda Jobarteh - Kanoo.mp3,DataSets\img\Dawda Jobarteh - Kanoo.npy,128.0,4889.0,[114.84375],0.0012198362314182417,-24.598255,0.3629147708415985,2539.105374350228,2854.5527904949,4897.579013205741,0.06844634031405841,8,0,0.9766919035464525,[0.63794181],0.2902452819038814
6NzhUKCZNIOTCY5maTeHVk,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Bassekou Kouyate - Lament for Ali Farka.mp3,DataSets\img\Bassekou Kouyate - Lament for Ali Farka.npy,128.0,41053.0,[105.46875],0.0012648600919349222,-18.194006,0.2754232883453369,1946.4062508096936,2407.036476506758,4064.3847821956306,0.039519545611213236,0,0,0.9764172602444887,[0.59306143],0.22156817950242522
5EY7EpFvKOQLViJqrSZ4uo,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,DataSets\audio\Kandia Kouyate - Dakolo.mp3,DataSets\img\Kandia Kouyate - Dakolo.npy,128.0,27501.0,[103.359375],0.0011657474712434928,-22.423777,0.26943439245224,2431.1375317620877,3141.3472081873683,5053.701958088825,0.049038263010828725,5,0,0.9961971086449921,[0.59414279],0.2518872996015525
3fHV9JUITZcOUvmoVzr3gK,Trompa-Mer,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,DataSets\audio\Ali Farka Touré - Hawa Dolo.mp3,DataSets\img\Ali Farka Touré - Hawa Dolo.npy,128.0,30317.0,[139.67483108],0.00044525271259100176,-17.873693,0.3435235917568207,1123.558764565586,1701.975029058284,2108.385325915253,0.025749361100074676,5,0,0.992714702617377,[0.67820415],0.18941178155664595
5ZPiSiA9nVszZ09ooK2Ko1,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,DataSets\audio\Ali Farka Touré - Petenere.mp3,DataSets\img\Ali Farka Touré - Petenere.npy,128.0,29424.0,[99.38401442],0.0007369486206573922,-20.072653,0.35020360350608826,1545.7215086093331,2097.6522048600214,3085.2790091044617,0.030301759854792252,9,0,0.9924017456360161,[0.61317514],0.21978263507598497
08X2xorkalkZHa59GMNDaa,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,DataSets\audio\Tata Dindin Jobarteh - Tunga Tè.mp3,DataSets\img\Tata Dindin Jobarteh - Tunga Tè.npy,128.0,36905.0,[143.5546875],0.0006175998031369745,-30.487988,0.2746206223964691,1956.8148709700529,2750.0869731935045,4378.391097689799,0.03154688274196212,5,0,0.8897961527109146,[0.62739674],0.22199453219682655
6IiieQBuw5SdTITGPNT974,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\Kandia Kouyate - Tiè Faring.mp3,DataSets\img\Kandia Kouyate - Tiè Faring.npy,128.0,45050.0,[105.46875],0.0008484861509097817,-20.607845,0.2797352075576782,2416.162160482809,3132.9737304745254,4926.457031854013,0.047971710668311726,1,0,0.9975473557133228,[0.6015421],0.25432254655141334
3TqAlRJ0smaIdESwakd4wc,Trompa-Mer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,DataSets\audio\Lansine Diabate - Simbon.mp3,DataSets\img\Lansine Diabate - Simbon.npy,128.0,24160.0,[166.70866935],0.0004471194616420439,-24.478977,0.23099194467067719,1195.9064200385428,1939.4994618811909,2078.9195258064033,0.025976844065353194,3,0,0.9995275144465268,[0.68802094],0.1567244095594619
5rk0DptecCJPcFdJYJrhok,Trompa-Mer,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.0,0.1904761904761904,DataSets\audio\Kady Diarra - Baobab.mp3,DataSets\img\Kady Diarra - Baobab.npy,128.0,47150.0,[105.46875],0.0012514109851882566,-17.032257,0.3331899046897888,1840.6688904412244,2570.341071382333,3582.9358183080126,0.03635240199940904,0,0,0.9942076248116791,[0.61824709],0.23377456092601123
3Os0sJPFx0SaPxKIUMlqmY,Trompa-Mer,0.0625,0.125,0.0,0.0,0.0625,0.1875,0.125,0.125,0.3125,DataSets\audio\Ali Farka Touré - Saukare.mp3,DataSets\img\Ali Farka Touré - Saukare.npy,128.0,17350.0,[117.45383523],0.0016946784502648005,-29.38942,0.2397904098033905,1654.58977562611,1983.295599591644,2836.267521141428,0.045115926281032524,7,0,0.9870934300124645,[0.60471767],0.19023612164287082
5sjMWzhRS0mTFisWNUx337,Trompa-Mer,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.7142857142857143,DataSets\audio\Baba Sissoko - Mbife.mp3,DataSets\img\Baba Sissoko - Mbife.npy,128.0,27300.0,[120.18531977],0.0005097291621445553,-18.131315,0.28358396887779236,1383.4077552084912,2252.7028598689885,2694.9910865933593,0.026501810590233477,7,0,0.9925808403640985,[0.62569714],0.18675517330649685
758lZ3ZbLkkGFwxTNGKB9I,Trompa-Mer,0.0909090909090909,0.0,0.0,0.0,0.3636363636363636,0.0,0.1818181818181818,0.0,0.3636363636363636,DataSets\audio\King Kora - Mamadu Bitike.mp3,DataSets\img\King Kora - Mamadu Bitike.npy,128.0,33201.0,[120.18531977],0.0005321520052111314,-16.098846,0.4215662181377411,1701.8711879211328,2534.38598190462,3403.9696837053493,0.030695110883571703,3,0,0.9995656710525509,[0.6740195],0.25398015190732254
1uz8Y3UavuSY4AEkF7xF0k,Trompa-Mer,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.3333333333333333,0.25,DataSets\audio\Bako Dagnon - Fadeen Tô.mp3,DataSets\img\Bako Dagnon - Fadeen Tô.npy,128.0,38049.0,[114.84375],0.0015631955256600555,-18.651505,0.3185977637767792,1278.0842456985465,2174.7560768528615,2357.045715330169,0.022705204765546334,9,0,0.9981461550341919,[0.63032089],0.19140487097216283
3JIKbZm4XjwM2BcuK5pSHw,Trompa-Mer,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.5714285714285714,0.0,0.0,DataSets\audio\Ali Farka Touré - Sabu Yerkoy.mp3,DataSets\img\Ali Farka Touré - Sabu Yerkoy.npy,128.0,25124.0,[80.74951172],0.0037598138187684414,-19.552141,0.3458389639854431,1352.9557240077459,2001.9759701107841,2608.3107251292454,0.027993949283733825,11,0,0.9911101143807173,[0.58023221],0.20547670292899745
2xNeCP7pH82E2Li2gXo4VV,Trompa-Mer,0.0,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.4615384615384615,0.0769230769230769,0.2307692307692307,DataSets\audio\Kassé-Mady Diabaté - Barana.mp3,DataSets\img\Kassé-Mady Diabaté - Barana.npy,128.0,39799.0,[103.359375],0.0008401694345511679,-24.692,0.3821374475955963,1698.5657258593837,1989.9866405498935,3282.5062829888966,0.04368321030393087,2,0,0.9900339422747493,[0.62965609],0.24061686425582432
1lWQ9XVCYdWk62etZzbcIs,Trompa-Mer,0.25,0.0,0.0,0.0,0.0,0.375,0.125,0.125,0.125,DataSets\audio\Kiné Lam - Diouma Diakhate.mp3,DataSets\img\Kiné Lam - Diouma Diakhate.npy,128.0,34100.0,[87.59269068],0.0016137728072835977,-24.411524,0.28122538328170776,2014.6670555357866,2402.914675280841,3959.3769434162314,0.04744371108512649,10,0,0.9975340100936592,[0.57224095],0.22805293146295502
1hDbeAdNYLVO5ua3Nc1TbJ,Trompa-Mer,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.5,DataSets\audio\Makan Tounkara - N'ganou.mp3,DataSets\img\Makan Tounkara - N'ganou.npy,128.0,29604.0,[166.70866935],0.0005185495914556082,-16.666924,0.4863581359386444,1281.5609107246262,2262.1491997517214,2383.07931116784,0.016341384557972863,6,0,0.9858265155926347,[0.768576],0.24755677269452322
29qoNt4XbpreA02AImuooi,Trompa-Mer,0.0,0.0,0.05,0.0,0.15,0.1,0.2,0.05,0.45,DataSets\audio\Baba Sissoko - Mali foli.mp3,DataSets\img\Baba Sissoko - Mali foli.npy,128.0,33303.0,[147.65625],0.0005348247013109069,-22.179678,0.25268152356147766,1127.606627605163,1650.7414892402555,2180.472341680103,0.02340563447795015,5,0,0.995678667910397,[0.66221381],0.1594009496941701
4P6OAIjrIYtOn0HMnj3tDG,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Mah Damba - Dambé.mp3,DataSets\img\Mah Damba - Dambé.npy,128.0,27720.0,[99.38401442],0.001113082590940658,-18.504719,0.28296422958374023,1745.2306625131773,2656.3711580857707,3352.1910465628403,0.031015246252774752,0,0,0.9899401543661952,[0.58994149],0.21067012069545857
5jwU4TRUicTo65kUMvGzvR,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Kassé-Mady Diabaté - Jon Kunandi.mp3,DataSets\img\Kassé-Mady Diabaté - Jon Kunandi.npy,128.0,29309.0,[143.5546875],0.00023275231102582353,-20.919336,0.2625197768211365,1356.5728018940067,2097.592933132242,2356.5832068851755,0.029013643248148074,7,0,0.9935609884560108,[0.6579514],0.17794477906664596
4dp20IS5snodx3wJ69I0gH,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Mandingo Griot Society - Chedo.mp3,DataSets\img\Mandingo Griot Society - Chedo.npy,128.0,7123.0,[178.20581897],0.0007054486300898406,-28.817135,0.35557472705841064,1936.8529036490986,1892.7170319148668,3172.3480000764057,0.06855810984616952,3,0,0.9938329700380564,[0.74681226],0.24764843592941013
4hootFREytQ1Kcv2Dvv3cw,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,DataSets\audio\Ballaké Sissoko - Da monson.mp3,DataSets\img\Ballaké Sissoko - Da monson.npy,128.0,28110.0,[139.67483108],0.0006378110032507433,-21.387651,0.29538559913635254,1918.2178963965553,2464.6984884826243,3576.594601688987,0.04797236229710474,2,0,0.9926399774849415,[0.66213324],0.22634305947188785
4eed6wmp3lxsJ9ydNYTSad,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Diéfadima Kanté - Dudyaya.mp3,DataSets\img\Diéfadima Kanté - Dudyaya.npy,128.0,35952.0,[120.18531977],0.0009290810738318919,-16.220562,0.392119437456131,1710.3682622428519,2902.2091980176247,3308.3298690373113,0.026710510746665698,5,0,0.994562519248575,[0.66253619],0.2447310299682338
6qnnmG1W4Vz3hbl6dEHzwn,Trompa-Mer,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.1666666666666666,DataSets\audio\Lamine Konte - Dunya.mp3,DataSets\img\Lamine Konte - Dunya.npy,128.0,14824.0,[112.34714674],0.0003024326394843779,-22.537462,0.30046024918556213,1770.0235614041508,2549.3572380393894,3753.9179751747533,0.03280612878632127,10,0,0.9997087766241748,[0.62063492],0.21815498715546408
5jt6lCZxxbmPkLxo1Fk00v,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Ali Farka Touré - Bakoytereye.mp3,DataSets\img\Ali Farka Touré - Bakoytereye.npy,128.0,30500.0,[120.18531977],0.0008929951165623602,-28.286705,0.2721060812473297,2030.6967716287622,2366.966802011183,4220.047147857585,0.04018197816544537,10,0,0.9926395318470895,[0.62189074],0.22608181185769405
4h0xHAXxCuPHkEQTrc27X2,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Tata Bambo Kouyaté - Mah Drame.mp3,DataSets\img\Tata Bambo Kouyaté - Mah Drame.npy,128.0,43449.0,[123.046875],0.00046261799289669587,-23.740892,0.26272839307785034,1808.4050167197156,2145.207657626884,3672.5003363587703,0.04367632986185336,0,0,0.9938944913446903,[0.62395242],0.20813646547393114
6luGztVGxfGDfaqpONWUAS,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,DataSets\audio\Boubacar Traoré - Duna ma yelema.mp3,DataSets\img\Boubacar Traoré - Duna ma yelema.npy,128.0,32396.0,[107.66601562],0.0006450924259795393,-17.854898,0.3208816349506378,1123.2198341570745,1667.4755563143674,2075.319556140025,0.022221224023661484,9,0,0.9991522026248276,[0.61945464],0.18184186726068421
2BrC1XXAtFOthCgMx2ug1X,Trompa-Mer,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,DataSets\audio\Kassé-Mady Diabaté - Koulandjan.mp3,DataSets\img\Kassé-Mady Diabaté - Koulandjan.npy,128.0,81298.0,[161.49902344],0.0003956677266821228,-23.45393,0.36361145973205566,1546.8118073912754,1946.4569974265457,2964.904413492383,0.03669042684249329,5,0,0.9988313254434615,[0.72331263],0.22432460707010357
1OPOUdIqkgwJZWfXkpeuwr,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Monica da Silva - Aí Então.mp3,DataSets\img\Monica da Silva - Aí Então.npy,128.0,18272.0,[139.67483108],8.489368795319473e-05,-19.591097,0.3397791087627411,2704.6702983233904,3451.0128111584577,6364.795070797989,0.04826497892243296,7,0,0.9948623050004244,[0.67767186],0.2935710561424731
3KCpRcVd0pdzjAUzaTcKDG,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,DataSets\audio\Chico César - Papo Cabeça.mp3,DataSets\img\Chico César - Papo Cabeça.npy,128.0,26958.0,[103.359375],0.0006327494765215702,-21.55515,0.29166609048843384,3340.1006092884113,3713.4421062595434,7482.299812047784,0.07156109860189931,5,0,0.9766032751649618,[0.59502208],0.31989540411537204
3kB99GcFnk0XalCBZ4Jf7Z,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,DataSets\audio\Fernanda Abreu - Eu Quero Sol.mp3,DataSets\img\Fernanda Abreu - Eu Quero Sol.npy,128.0,14696.0,[184.5703125],4.978530434619056e-05,-16.806831,0.37364986538887024,2435.6974765908967,3190.026586417648,5261.237902135754,0.042799213256932374,9,0,0.9991875980049372,[0.76522968],0.2869297869023499
1OPOUdIqkgwJZWfXkpeuwr,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Monica da Silva - Aí Então.mp3,DataSets\img\Monica da Silva - Aí Então.npy,128.0,18272.0,[139.67483108],8.489368795319473e-05,-19.591097,0.3397791087627411,2704.6702983233904,3451.0128111584577,6364.795070797989,0.04826497892243296,7,0,0.9948623050004244,[0.67767186],0.2935710561424731
33b3gHwhE1shXvC7vMRGmw,Trompa-Mer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,DataSets\audio\Elton Saldanha - Amigo.mp3,DataSets\img\Elton Saldanha - Amigo.npy,128.0,20573.0,[139.67483108],0.00046828107613098663,-13.564008,0.5568952560424805,1809.1026681281496,2307.335045311235,3556.0966984251554,0.04012825924978838,6,0,0.9899770934134722,[0.7484155],0.3062385965560368
0x4ckbw7JvhzQhWhwoUUCZ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,DataSets\audio\Conjunto Nosso Samba - É Hoje.mp3,DataSets\img\Conjunto Nosso Samba - É Hoje.npy,128.0,18196.0,[105.46875],0.0012191463433446296,-17.03553,0.4651986360549927,3359.968179073176,3358.15453057148,7264.134640883207,0.07699867880869968,7,0,0.9997949397220509,[0.66411244],0.3790640906232093
6tj8vIFnmIU8eZwB4Yeee3,Trompa-Mer,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,DataSets\audio\Conjunto Nosso Samba - Argumento.mp3,DataSets\img\Conjunto Nosso Samba - Argumento.npy,128.0,18141.0,[107.66601562],0.0004173155012571771,-19.499763,0.34143704175949097,2640.4578520622867,3182.6062332932333,5852.1681581128805,0.04838837189419877,1,0,0.990514051169157,[0.62342706],0.2898428707239828
6YH84kJLy8MjklkPou2cO5,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Coroné Pereira (Toinho da Serrinha) - E proibido cochilar.mp3,DataSets\img\Coroné Pereira (Toinho da Serrinha) - E proibido cochilar.npy,128.0,17196.0,[109.95678191],0.00011731494506163192,-19.097542,0.4446348249912262,2827.435298552321,3105.0476096947314,6181.090618749367,0.0648952517871008,5,0,0.9796727579087019,[0.6580305],0.33670729490056345
5Pq2kwL69NeYg9HfCh2qCt,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"DataSets\audio\Do Cais, - Deixa a Vida Me Levar.mp3","DataSets\img\Do Cais, - Deixa a Vida Me Levar.npy",128.0,12243.0,[105.46875],0.000526454317597059,-22.600182,0.38547611236572266,2801.445616017697,3705.2620192828385,6921.598506401138,0.047585450376363206,0,0,0.9989767431979999,[0.63726554],0.3152550785230874
