spotifyid,DataSet,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness,mp3,spec_npy,n_mels,n_frames
08X2xorkalkZHa59GMNDaa,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,DataSets\audio\Tata Dindin Jobarteh - Tunga Tè.mp3,DataSets\img\Tata Dindin Jobarteh - Tunga Tè.npy,128.0,36905.0
6IiieQBuw5SdTITGPNT974,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\Kandia Kouyate - Tiè Faring.mp3,DataSets\img\Kandia Kouyate - Tiè Faring.npy,128.0,45050.0
3TqAlRJ0smaIdESwakd4wc,Trompa-Mer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,DataSets\audio\Lansine Diabate - Simbon.mp3,DataSets\img\Lansine Diabate - Simbon.npy,128.0,24160.0
5rk0DptecCJPcFdJYJrhok,Trompa-Mer,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.0,0.1904761904761904,DataSets\audio\Kady Diarra - Baobab.mp3,DataSets\img\Kady Diarra - Baobab.npy,128.0,47150.0
3Os0sJPFx0SaPxKIUMlqmY,Trompa-Mer,0.0625,0.125,0.0,0.0,0.0625,0.1875,0.125,0.125,0.3125,DataSets\audio\Ali Farka Touré - Saukare.mp3,DataSets\img\Ali Farka Touré - Saukare.npy,128.0,17350.0
5sjMWzhRS0mTFisWNUx337,Trompa-Mer,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.7142857142857143,DataSets\audio\Baba Sissoko - Mbife.mp3,DataSets\img\Baba Sissoko - Mbife.npy,128.0,27300.0
758lZ3ZbLkkGFwxTNGKB9I,Trompa-Mer,0.0909090909090909,0.0,0.0,0.0,0.3636363636363636,0.0,0.1818181818181818,0.0,0.3636363636363636,DataSets\audio\King Kora - Mamadu Bitike.mp3,DataSets\img\King Kora - Mamadu Bitike.npy,128.0,33201.0
1uz8Y3UavuSY4AEkF7xF0k,Trompa-Mer,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.3333333333333333,0.25,DataSets\audio\Bako Dagnon - Fadeen Tô.mp3,DataSets\img\Bako Dagnon - Fadeen Tô.npy,128.0,38049.0
3JIKbZm4XjwM2BcuK5pSHw,Trompa-Mer,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.5714285714285714,0.0,0.0,DataSets\audio\Ali Farka Touré - Sabu Yerkoy.mp3,DataSets\img\Ali Farka Touré - Sabu Yerkoy.npy,128.0,25124.0
2xNeCP7pH82E2Li2gXo4VV,Trompa-Mer,0.0,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.4615384615384615,0.0769230769230769,0.2307692307692307,DataSets\audio\Kassé-Mady Diabaté - Barana.mp3,DataSets\img\Kassé-Mady Diabaté - Barana.npy,128.0,39799.0
1lWQ9XVCYdWk62etZzbcIs,Trompa-Mer,0.25,0.0,0.0,0.0,0.0,0.375,0.125,0.125,0.125,DataSets\audio\Kiné Lam - Diouma Diakhate.mp3,DataSets\img\Kiné Lam - Diouma Diakhate.npy,128.0,34100.0
1hDbeAdNYLVO5ua3Nc1TbJ,Trompa-Mer,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.5,DataSets\audio\Makan Tounkara - N'ganou.mp3,DataSets\img\Makan Tounkara - N'ganou.npy,128.0,29604.0
29qoNt4XbpreA02AImuooi,Trompa-Mer,0.0,0.0,0.05,0.0,0.15,0.1,0.2,0.05,0.45,DataSets\audio\Baba Sissoko - Mali foli.mp3,DataSets\img\Baba Sissoko - Mali foli.npy,128.0,33303.0
4P6OAIjrIYtOn0HMnj3tDG,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Mah Damba - Dambé.mp3,DataSets\img\Mah Damba - Dambé.npy,128.0,27720.0
5jwU4TRUicTo65kUMvGzvR,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Kassé-Mady Diabaté - Jon Kunandi.mp3,DataSets\img\Kassé-Mady Diabaté - Jon Kunandi.npy,128.0,29309.0
4dp20IS5snodx3wJ69I0gH,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Mandingo Griot Society - Chedo.mp3,DataSets\img\Mandingo Griot Society - Chedo.npy,128.0,7123.0
4hootFREytQ1Kcv2Dvv3cw,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,DataSets\audio\Ballaké Sissoko - Da monson.mp3,DataSets\img\Ballaké Sissoko - Da monson.npy,128.0,28110.0
4eed6wmp3lxsJ9ydNYTSad,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Diéfadima Kanté - Dudyaya.mp3,DataSets\img\Diéfadima Kanté - Dudyaya.npy,128.0,35952.0
6qnnmG1W4Vz3hbl6dEHzwn,Trompa-Mer,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.1666666666666666,DataSets\audio\Lamine Konte - Dunya.mp3,DataSets\img\Lamine Konte - Dunya.npy,128.0,14824.0
5jt6lCZxxbmPkLxo1Fk00v,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Ali Farka Touré - Bakoytereye.mp3,DataSets\img\Ali Farka Touré - Bakoytereye.npy,128.0,30500.0
4h0xHAXxCuPHkEQTrc27X2,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Tata Bambo Kouyaté - Mah Drame.mp3,DataSets\img\Tata Bambo Kouyaté - Mah Drame.npy,128.0,43449.0
6luGztVGxfGDfaqpONWUAS,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,DataSets\audio\Boubacar Traoré - Duna ma yelema.mp3,DataSets\img\Boubacar Traoré - Duna ma yelema.npy,128.0,32396.0
2BrC1XXAtFOthCgMx2ug1X,Trompa-Mer,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,DataSets\audio\Kassé-Mady Diabaté - Koulandjan.mp3,DataSets\img\Kassé-Mady Diabaté - Koulandjan.npy,128.0,81298.0
1OPOUdIqkgwJZWfXkpeuwr,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Monica da Silva - Aí Então.mp3,DataSets\img\Monica da Silva - Aí Então.npy,128.0,18272.0
3KCpRcVd0pdzjAUzaTcKDG,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,DataSets\audio\Chico César - Papo Cabeça.mp3,DataSets\img\Chico César - Papo Cabeça.npy,128.0,26958.0
3kB99GcFnk0XalCBZ4Jf7Z,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,DataSets\audio\Fernanda Abreu - Eu Quero Sol.mp3,DataSets\img\Fernanda Abreu - Eu Quero Sol.npy,128.0,14696.0
1OPOUdIqkgwJZWfXkpeuwr,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Monica da Silva - Aí Então.mp3,DataSets\img\Monica da Silva - Aí Então.npy,128.0,18272.0
33b3gHwhE1shXvC7vMRGmw,Trompa-Mer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,DataSets\audio\Elton Saldanha - Amigo.mp3,DataSets\img\Elton Saldanha - Amigo.npy,128.0,20573.0
0x4ckbw7JvhzQhWhwoUUCZ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,DataSets\audio\Conjunto Nosso Samba - É Hoje.mp3,DataSets\img\Conjunto Nosso Samba - É Hoje.npy,128.0,18196.0
6tj8vIFnmIU8eZwB4Yeee3,Trompa-Mer,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,DataSets\audio\Conjunto Nosso Samba - Argumento.mp3,DataSets\img\Conjunto Nosso Samba - Argumento.npy,128.0,18141.0
6YH84kJLy8MjklkPou2cO5,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Coroné Pereira (Toinho da Serrinha) - E proibido cochilar.mp3,DataSets\img\Coroné Pereira (Toinho da Serrinha) - E proibido cochilar.npy,128.0,17196.0
5Pq2kwL69NeYg9HfCh2qCt,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"DataSets\audio\Do Cais, - Deixa a Vida Me Levar.mp3","DataSets\img\Do Cais, - Deixa a Vida Me Levar.npy",128.0,12243.0
11jFIHTk7MTTqy5GbtgIaV,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"DataSets\audio\As Gatas - ¿Brasil não seremos jamais, ou seremos_.mp3","DataSets\img\As Gatas - ¿Brasil não seremos jamais, ou seremos_.npy",128.0,23050.0
5grVq0bcVjolawTayNrXuR,Trompa-Mer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Conjunto Nosso Samba - Acreditar.mp3,DataSets\img\Conjunto Nosso Samba - Acreditar.npy,128.0,16780.0
0bSQYPv5vbbo5oH9aqapNu,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Daniel Lomba - Capoeira mata um.mp3,DataSets\img\Daniel Lomba - Capoeira mata um.npy,128.0,17321.0
6ElvPsE6B0s4opKwqxNXF4,Trompa-Mer,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,"DataSets\audio\Tamy - Samba na Mão, Eu Tenho.mp3","DataSets\img\Tamy - Samba na Mão, Eu Tenho.npy",128.0,15511.0
5YIH3LZZekwwObHNKiIsGc,Trompa-Mer,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,DataSets\audio\Mariza - Fado Errado (feat. Maria Da Fé).mp3,DataSets\img\Mariza - Fado Errado (feat. Maria Da Fé).npy,128.0,20547.0
3zrxbLq9mUm8TmLO4CNXnX,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Vagner Maugeri - A Taca Do Mundo e Nossa.mp3,DataSets\img\Vagner Maugeri - A Taca Do Mundo e Nossa.npy,128.0,15385.0
04iFNUN7gLqoICY9WGHxM1,Trompa-Mer,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,DataSets\audio\Marcos Valle - Partido Alto.mp3,DataSets\img\Marcos Valle - Partido Alto.npy,128.0,28387.0
3nXnsZcnFqVFIuUIJaq0ga,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Carlinhos Brown - Lagoinha.mp3,DataSets\img\Carlinhos Brown - Lagoinha.npy,128.0,24983.0
0pQPmDWGZNUcm7YInajvAh,Trompa-Mer,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,DataSets\audio\Electro Coco - Coco do Mundo.mp3,DataSets\img\Electro Coco - Coco do Mundo.npy,128.0,20592.0
3pNJLq5fdgaRWCrdCyazT4,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Zuco 103 - Outro Lado.mp3,DataSets\img\Zuco 103 - Outro Lado.npy,128.0,27159.0
10GswzjpD8kZIwFYws3fzI,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Maria Joana - Princesinha Da Mare.mp3,DataSets\img\Maria Joana - Princesinha Da Mare.npy,128.0,16968.0
3mpatgs2GhrakuIIMmz3bQ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Carminho - Saia rodada.mp3,DataSets\img\Carminho - Saia rodada.npy,128.0,21462.0
47mwte56hOwGsvTggsWqmP,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Denis Porto - Deus Sem Você.mp3,DataSets\img\Denis Porto - Deus Sem Você.npy,128.0,21279.0
3b7Ux4bJbeFLqSOZOZpt0A,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Denis Porto - Pomba voou.mp3,DataSets\img\Denis Porto - Pomba voou.npy,128.0,21893.0
5i2T1E1lbD8gYgIkOmSEuY,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,DataSets\audio\Marcello Ferreira - Anel de Saturno.mp3,DataSets\img\Marcello Ferreira - Anel de Saturno.npy,128.0,22423.0
7zmsA9ANwgRyzquJKOCyly,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Jaciara (Dida Banda Feminina) - Filhos Do Tempo.mp3,DataSets\img\Jaciara (Dida Banda Feminina) - Filhos Do Tempo.npy,128.0,33251.0
1n441XV55b21VveSUSA1SA,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Jussara Silveira - Lá Vem a Baiana.mp3,DataSets\img\Jussara Silveira - Lá Vem a Baiana.npy,128.0,24157.0
0Fd5qH2K7UsQh4MU3MB17m,Trompa-Mer,0.1,0.1,0.1,0.0,0.4,0.0,0.2,0.0,0.1,DataSets\audio\Gal Costa - Aquele Frevo Axé.mp3,DataSets\img\Gal Costa - Aquele Frevo Axé.npy,128.0,23052.0
0w7F4Q5zDFGGScrrGPYQzq,Trompa-Mer,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,DataSets\audio\Luca Mundaca - Ha dias.mp3,DataSets\img\Luca Mundaca - Ha dias.npy,128.0,23716.0
2jCvqqyyAAcB4criwqQOtX,Trompa-Mer,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,DataSets\audio\Luca Mundaca - Nao se apavore.mp3,DataSets\img\Luca Mundaca - Nao se apavore.npy,128.0,27634.0
1n441XV55b21VveSUSA1SA,Trompa-Mer,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,DataSets\audio\Jussara Silveira - Lá Vem a Baiana.mp3,DataSets\img\Jussara Silveira - Lá Vem a Baiana.npy,128.0,24157.0
2yUtPf8Zf1FpG9m3FTiZAa,Trompa-Mer,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Galo Gordo - O Natal Já Começou.mp3,DataSets\img\Galo Gordo - O Natal Já Começou.npy,128.0,19137.0
2S6FyNne8WE8ePfpKgX8IM,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Eliete Negreiros - Meu Mundo É Hoje.mp3,DataSets\img\Eliete Negreiros - Meu Mundo É Hoje.npy,128.0,17235.0
7umnp2OFFirj13AEMubBwO,Trompa-Mer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,DataSets\audio\Teresa Cristina - Meu Mundo É Hoje (Eu Sou Assim).mp3,DataSets\img\Teresa Cristina - Meu Mundo É Hoje (Eu Sou Assim).npy,128.0,18745.0
3tYj8cE1pm2qnkASMSV6sm,Trompa-Mer,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,DataSets\audio\Paulinho Da Viola - A Voz Do Povo.mp3,DataSets\img\Paulinho Da Viola - A Voz Do Povo.npy,128.0,18107.0
7rIxY4Z9EkztUGsHt30KTs,Trompa-Mer,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,DataSets\audio\De Aquino Luiz - Caminhos De Cuba.mp3,DataSets\img\De Aquino Luiz - Caminhos De Cuba.npy,128.0,19299.0
5hO3HgwIygwqjkGsw6wdP3,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Mundo Livre S_A - Meu Esquema.mp3,DataSets\img\Mundo Livre S_A - Meu Esquema.npy,128.0,25947.0
5tupyoV6KPwBzLx7XuimRK,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,DataSets\audio\Carla Pires - Há Samba nas Colinas de Lisboa.mp3,DataSets\img\Carla Pires - Há Samba nas Colinas de Lisboa.npy,128.0,23948.0
4mtd0ysSMgb2k6Ht8FUEfX,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Barbosa Lessa - No bom do chote.mp3,DataSets\img\Barbosa Lessa - No bom do chote.npy,128.0,13831.0
4goOSaHDYLMxpklZ4UIBf2,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Fruko Y Sus Tesos - El Nuevo Caimán.mp3,DataSets\img\Fruko Y Sus Tesos - El Nuevo Caimán.npy,128.0,27890.0
6gREcNU5xgRRMMInq69JEL,Trompa-Mer,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,DataSets\audio\Mariposa Solar - Bonita Mente-Bonita Suerte.mp3,DataSets\img\Mariposa Solar - Bonita Mente-Bonita Suerte.npy,128.0,21344.0
7ql1xbJRwO3dRw5tMVitrJ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,DataSets\audio\Raúl Planas - Con la espuela.mp3,DataSets\img\Raúl Planas - Con la espuela.npy,128.0,20095.0
59XdJFeK9v4SEF01YshDdO,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,DataSets\audio\El Mondao - Ay Gitana.mp3,DataSets\img\El Mondao - Ay Gitana.npy,128.0,14576.0
0bk9UQHS4uqTRH8sq9c66r,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Ukamau - Mañana me voy.mp3,DataSets\img\Ukamau - Mañana me voy.npy,128.0,18598.0
54PplfjgwltKQkWoyW2u9O,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,DataSets\audio\Traditional - Ojos de cielo.mp3,DataSets\img\Traditional - Ojos de cielo.npy,128.0,40053.0
7pMVdV8Q38X7Bn4uHteDV6,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,DataSets\audio\Juanjo Lopez Vidal - Tinta roja.mp3,DataSets\img\Juanjo Lopez Vidal - Tinta roja.npy,128.0,17755.0
4DUWzUSKl3WsnsjWRIVwuK,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\La Jose - Se Me Escapó La Risa.mp3,DataSets\img\La Jose - Se Me Escapó La Risa.npy,128.0,22167.0
4x2zdTQHBog8nSUMkQVtoq,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,"DataSets\audio\Traditional - Que Si Quieres, Moreno.mp3","DataSets\img\Traditional - Que Si Quieres, Moreno.npy",128.0,1499.0
5Qz4JKkxfMXQ8LlP7NaMns,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Traditional - Bulería por Solea.mp3,DataSets\img\Traditional - Bulería por Solea.npy,128.0,44146.0
4h3IFxTzKNeuD40bqtjH7l,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"DataSets\audio\Patricia Salas - Christianos, cantad conmigo (Argentina).mp3","DataSets\img\Patricia Salas - Christianos, cantad conmigo (Argentina).npy",128.0,17399.0
7rRgtZKPTcdbDYUFj5cZ8V,Trompa-Mer,0.0833333333333333,0.0,0.0833333333333333,0.0,0.3333333333333333,0.25,0.0,0.0833333333333333,0.1666666666666666,DataSets\audio\Ana Alcaide - El Puente de San Martín.mp3,DataSets\img\Ana Alcaide - El Puente de San Martín.npy,128.0,31498.0
3UjdZFsDzYXLmculUTln8o,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Mariana Montalvo - La libélula.mp3,DataSets\img\Mariana Montalvo - La libélula.npy,128.0,26660.0
3GLSlNVBQFltlTE7rGKIPc,Trompa-Mer,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,DataSets\audio\Ignacio Carrillo _Mazacote_ - Lágrimas Negras.mp3,DataSets\img\Ignacio Carrillo _Mazacote_ - Lágrimas Negras.npy,128.0,30531.0
4afeZ9svVAqlHT6VYt4T83,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Los Rupay - Hoy dia manana.mp3,DataSets\img\Los Rupay - Hoy dia manana.npy,128.0,34181.0
1EjpWmaYLCMhSRtqftMQRq,Trompa-Mer,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\La Jose - Nacerá.mp3,DataSets\img\La Jose - Nacerá.npy,128.0,35168.0
1XGeGlG2vjQtgPSNOTlTas,Trompa-Mer,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,DataSets\audio\Mari Nieto - En la Mancha.mp3,DataSets\img\Mari Nieto - En la Mancha.npy,128.0,13570.0
6s558VuXmEeFXIG2L527ep,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Anonymous - Súbele que súbele.mp3,DataSets\img\Anonymous - Súbele que súbele.npy,128.0,16315.0
4czvSiTLl5vOgHmHA1lida,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\La Jose - Paciencia.mp3,DataSets\img\La Jose - Paciencia.npy,128.0,160274.0
67svDyHuaWENLGwtcKUmNy,Trompa-Mer,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,DataSets\audio\Hanne Tveter - Noche De Paz.mp3,DataSets\img\Hanne Tveter - Noche De Paz.npy,128.0,19197.0
1fdGnYSaqiKsfHyAeAEOWz,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Savina Yannatou - El Sueño de la Hija del Rey.mp3,DataSets\img\Savina Yannatou - El Sueño de la Hija del Rey.npy,128.0,29303.0
5zTBUCUuIeOaUdHaEGkDTL,Trompa-Mer,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,DataSets\audio\Buenos Aires Tango Trio - Cuesta abajo.mp3,DataSets\img\Buenos Aires Tango Trio - Cuesta abajo.npy,128.0,19685.0
1Tp8XjcZl62Pyybgm1Eq6l,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\Niyireth Alarcon - Guabinas_ Las chapoleras - Sufro queriendote.mp3,DataSets\img\Niyireth Alarcon - Guabinas_ Las chapoleras - Sufro queriendote.npy,128.0,25140.0
2hUGKfWp2XxZqNKrQYpQZ2,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Manuel Lopez-Ruiz - Seguramente.mp3,DataSets\img\Manuel Lopez-Ruiz - Seguramente.npy,128.0,15788.0
50OBl3Z8SJUfYIgmNvpMPR,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Hector Pavez - Morena ingrata.mp3,DataSets\img\Hector Pavez - Morena ingrata.npy,128.0,17956.0
0atZgCHkteao7V1bkn80LH,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Traditional - Echa la Soga al Barco.mp3,DataSets\img\Traditional - Echa la Soga al Barco.npy,128.0,26237.0
6znU4uVOKgC1EzhusTEbrc,Trompa-Mer,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,DataSets\audio\Hector Pavez - Salomas.mp3,DataSets\img\Hector Pavez - Salomas.npy,128.0,27180.0
4cYjzQZUX5gferbdOBzmz6,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"DataSets\audio\Fernando Z. Maldonado - Volver, Volver - El Rey.mp3","DataSets\img\Fernando Z. Maldonado - Volver, Volver - El Rey.npy",128.0,17710.0
333tUNQ441MezoiBaB1Frt,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
6dJHoXkjNbHSJKZ2dLrBgW,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Eladia Blázquez - Contame una Historia (Live).mp3,DataSets\img\Eladia Blázquez - Contame una Historia (Live).npy,128.0,19756.0
0Hd24ad9U8EktoHYEQAdG1,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Fortuna - Mi Suegra.mp3,DataSets\img\Fortuna - Mi Suegra.npy,128.0,14999.0
4VvzZJHForqSUN7BRHcqFM,Trompa-Mer,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,DataSets\audio\Dueto de Tinito y Porfirio - La Petrona.mp3,DataSets\img\Dueto de Tinito y Porfirio - La Petrona.npy,128.0,24377.0
3rKrypBgAbjWzSN9ajvyXE,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,DataSets\audio\Totó La Momposina - Yo Me Llamo Cumbia.mp3,DataSets\img\Totó La Momposina - Yo Me Llamo Cumbia.npy,128.0,26958.0
6z2PGu5QsAVYjB5fNXdRzt,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Fortuna - Dame Tu Fuerza.mp3,DataSets\img\Fortuna - Dame Tu Fuerza.npy,128.0,12998.0
7j2sZarYV82rwC2qIf7XjQ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Traditional - La Niña de Sevilla.mp3,DataSets\img\Traditional - La Niña de Sevilla.npy,128.0,10790.0
1kIUlJdTXhh1YbrCYUpE3E,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Andres Fernandez Amador - Yo sólo quiero caminar.mp3,DataSets\img\Andres Fernandez Amador - Yo sólo quiero caminar.npy,128.0,21373.0
7aj72frVkPlfEwj5Uppa8K,Trompa-Mer,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,DataSets\audio\Alfredo Fernando - milonga de ojos dorados.mp3,DataSets\img\Alfredo Fernando - milonga de ojos dorados.npy,128.0,18141.0
3MjKCGmpHW7w6GoyCDPceE,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
6xKts3hmF9Dl0gy10SFzAu,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Umm Kulthum - Ala Balad El Mahboob.mp3,DataSets\img\Umm Kulthum - Ala Balad El Mahboob.npy,128.0,42736.0
06ZEK0BzTb5i1hUAyWm8Ih,Trompa-Mer,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,,,,
